"movieId","userId","rating","title","genres"
"1876","53",4,"Deep Impact (1998)","Drama|Sci-Fi|Thriller"
"260","53",5,"Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi"
"337","53",4,"What's Eating Gilbert Grape (1993)","Drama"
"265","53",4,"Like Water for Chocolate (Como agua para chocolate) (1992)","Drama|Fantasy|Romance"
"16","53",5,"Casino (1995)","Crime|Drama"
"17","53",5,"Sense and Sensibility (1995)","Drama|Romance"
"196","53",4,"Species (1995)","Horror|Sci-Fi"
"198","53",3,"Strange Days (1995)","Action|Crime|Drama|Mystery|Sci-Fi|Thriller"
"1952","53",5,"Midnight Cowboy (1969)","Drama"
"2683","53",5,"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy"
"1954","53",5,"Rocky (1976)","Drama"
"1019","53",4,"20,000 Leagues Under the Sea (1954)","Adventure|Drama|Sci-Fi"
"3489","53",3,"Hook (1991)","Adventure|Comedy|Fantasy"
"21","53",4,"Get Shorty (1995)","Comedy|Crime|Thriller"
"25","53",5,"Leaving Las Vegas (1995)","Drama|Romance"
"349","53",4,"Clear and Present Danger (1994)","Action|Crime|Drama|Thriller"
"3701","53",4,"Alien Nation (1988)","Crime|Drama|Sci-Fi|Thriller"
"3702","53",5,"Mad Max (1979)","Action|Adventure|Sci-Fi"
"3703","53",5,"Road Warrior, The (Mad Max 2) (1981)","Action|Adventure|Sci-Fi"
"3704","53",4,"Mad Max Beyond Thunderdome (1985)","Action|Adventure|Sci-Fi"
"2761","53",5,"Iron Giant, The (1999)","Adventure|Animation|Children|Drama|Sci-Fi"
"1022","53",4,"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance"
"2762","53",5,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
"1960","53",5,"Last Emperor, The (1987)","Drama"
"1961","53",4,"Rain Man (1988)","Drama"
"1962","53",5,"Driving Miss Daisy (1989)","Drama"
"2692","53",5,"Run Lola Run (Lola rennt) (1998)","Action|Crime"
"1028","53",5,"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical"
"1029","53",5,"Dumbo (1941)","Animation|Children|Drama|Musical"
"1967","53",5,"Labyrinth (1986)","Adventure|Fantasy|Musical"
"3499","53",5,"Misery (1990)","Drama|Horror|Thriller"
"1968","53",4,"Breakfast Club, The (1985)","Comedy|Drama"
"353","53",4,"Crow, The (1994)","Action|Crime|Fantasy|Thriller"
"2699","53",4,"Arachnophobia (1990)","Comedy|Horror"
"32","53",4,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)","Mystery|Sci-Fi|Thriller"
"356","53",5,"Forrest Gump (1994)","Comedy|Drama|Romance|War"
"34","53",5,"Babe (1995)","Children|Drama"
"2916","53",4,"Total Recall (1990)","Action|Adventure|Sci-Fi|Thriller"
"2770","53",4,"Bowfinger (1999)","Comedy"
"1032","53",5,"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical"
"1035","53",5,"Sound of Music, The (1965)","Musical|Romance"
"1036","53",5,"Die Hard (1988)","Action|Crime|Thriller"
"3578","53",5,"Gladiator (2000)","Action|Adventure|Drama"
"1037","53",3,"Lawnmower Man, The (1992)","Action|Horror|Sci-Fi|Thriller"
"435","53",3,"Coneheads (1993)","Comedy|Sci-Fi"
"509","53",5,"Piano, The (1993)","Drama|Romance"
"364","53",4,"Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX"
"293","53",5,"L<0xC3A9>on: The Professional (a.k.a. The Professional) (L<0xC3A9>on) (1994)","Action|Crime|Drama|Thriller"
"45","53",5,"To Die For (1995)","Comedy|Drama|Thriller"
"368","53",4,"Maverick (1994)","Adventure|Comedy|Western"
"47","53",5,"Seven (a.k.a. Se7en) (1995)","Mystery|Thriller"
"296","53",5,"Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller"
"3654","53",5,"Guns of Navarone, The (1961)","Action|Adventure|Drama|War"
"1982","53",5,"Halloween (1978)","Horror"
"2858","53",5,"American Beauty (1999)","Comedy|Drama"
"442","53",3,"Demolition Man (1993)","Action|Adventure|Sci-Fi"
"50","53",5,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"377","53",4,"Speed (1994)","Action|Romance|Thriller"
"3591","53",5,"Mr. Mom (1983)","Comedy|Drama"
"1127","53",4,"Abyss, The (1989)","Action|Adventure|Sci-Fi|Thriller"
"1129","53",5,"Escape from New York (1981)","Action|Adventure|Sci-Fi|Thriller"
"1994","53",5,"Poltergeist (1982)","Horror|Thriller"
"2797","53",5,"Big (1988)","Comedy|Drama|Fantasy|Romance"
"1997","53",5,"Exorcist, The (1973)","Horror|Mystery"
"454","53",3,"Firm, The (1993)","Drama|Thriller"
"529","53",5,"Searching for Bobby Fischer (1993)","Drama"
"457","53",5,"Fugitive, The (1993)","Thriller"
"2000","53",4,"Lethal Weapon (1987)","Action|Comedy|Crime|Drama"
"2002","53",3,"Lethal Weapon 3 (1992)","Action|Comedy|Crime|Drama"
"1200","53",5,"Aliens (1986)","Action|Adventure|Horror|Sci-Fi"
"2003","53",4,"Gremlins (1984)","Comedy|Horror"
"1201","53",5,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)","Action|Adventure|Western"
"3671","53",5,"Blazing Saddles (1974)","Comedy|Western"
"2005","53",5,"Goonies, The (1985)","Action|Adventure|Children|Comedy|Fantasy"
"3745","53",2,"Titan A.E. (2000)","Action|Adventure|Animation|Children|Sci-Fi"
"2872","53",5,"Excalibur (1981)","Adventure|Fantasy"
"1206","53",5,"Clockwork Orange, A (1971)","Crime|Drama|Sci-Fi|Thriller"
"1060","53",5,"Swingers (1996)","Comedy|Drama"
"1207","53",5,"To Kill a Mockingbird (1962)","Drama"
"1208","53",5,"Apocalypse Now (1979)","Action|Drama|War"
"608","53",5,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"70","53",4,"From Dusk Till Dawn (1996)","Action|Comedy|Horror|Thriller"
"3751","53",4,"Chicken Run (2000)","Animation|Children|Comedy"
"2012","53",4,"Back to the Future Part III (1990)","Adventure|Comedy|Sci-Fi|Western"
"1210","53",4,"Star Wars: Episode VI - Return of the Jedi (1983)","Action|Adventure|Sci-Fi"
"3752","53",5,"Me, Myself & Irene (2000)","Adventure|Comedy"
"1213","53",5,"Goodfellas (1990)","Crime|Drama"
"1214","53",5,"Alien (1979)","Horror|Sci-Fi"
"1215","53",5,"Army of Darkness (1993)","Action|Adventure|Comedy|Fantasy|Horror"
"610","53",3,"Heavy Metal (1981)","Action|Adventure|Animation|Horror|Sci-Fi"
"3685","53",5,"Prizzi's Honor (1985)","Comedy|Drama|Romance"
"2019","53",5,"Seven Samurai (Shichinin no samurai) (1954)","Action|Adventure|Drama"
"1219","53",5,"Psycho (1960)","Crime|Horror"
"1073","53",5,"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical"
"2959","53",5,"Fight Club (1999)","Action|Crime|Drama|Thriller"
"541","53",5,"Blade Runner (1982)","Action|Sci-Fi|Thriller"
"543","53",4,"So I Married an Axe Murderer (1993)","Comedy|Romance|Thriller"
"1077","53",4,"Sleeper (1973)","Comedy|Sci-Fi"
"2021","53",5,"Dune (1984)","Adventure|Sci-Fi"
"2023","53",3,"Godfather: Part III, The (1990)","Crime|Drama|Mystery|Thriller"
"1221","53",5,"Godfather: Part II, The (1974)","Crime|Drama"
"1222","53",5,"Full Metal Jacket (1987)","Drama|War"
"2890","53",5,"Three Kings (1999)","Action|Adventure|Comedy|Drama|War"
"1225","53",5,"Amadeus (1984)","Drama"
"2028","53",5,"Saving Private Ryan (1998)","Action|Drama|War"
"3697","53",2,"Predator 2 (1990)","Action|Sci-Fi|Thriller"
"2968","53",5,"Time Bandits (1981)","Adventure|Comedy|Fantasy|Sci-Fi"
"3698","53",4,"Running Man, The (1987)","Action|Sci-Fi"
"551","53",5,"Nightmare Before Christmas, The (1993)","Animation|Children|Fantasy|Musical"
"480","53",4,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"1088","53",4,"Dirty Dancing (1987)","Drama|Musical|Romance"
"1089","53",5,"Reservoir Dogs (1992)","Crime|Mystery|Thriller"
"2100","53",5,"Splash (1984)","Comedy|Fantasy|Romance"
"1302","53",4,"Field of Dreams (1989)","Children|Drama|Fantasy"
"2105","53",5,"Tron (1982)","Action|Adventure|Sci-Fi"
"1090","53",5,"Platoon (1986)","Drama|War"
"1092","53",4,"Basic Instinct (1992)","Crime|Mystery|Thriller"
"1093","53",3,"Doors, The (1991)","Drama"
"1094","53",4,"Crying Game, The (1992)","Drama|Romance|Thriller"
"1095","53",5,"Glengarry Glen Ross (1992)","Drama"
"1097","53",3,"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi"
"1240","53",5,"Terminator, The (1984)","Action|Sci-Fi|Thriller"
"1242","53",5,"Glory (1989)","Drama|War"
"3785","53",4,"Scary Movie (2000)","Comedy|Horror"
"2046","53",4,"Flight of the Navigator (1986)","Adventure|Children|Sci-Fi"
"1244","53",5,"Manhattan (1979)","Comedy|Drama|Romance"
"2985","53",5,"RoboCop (1987)","Action|Crime|Drama|Sci-Fi|Thriller"
"1246","53",5,"Dead Poets Society (1989)","Drama"
"1247","53",5,"Graduate, The (1967)","Comedy|Drama|Romance"
"1193","54",5,"One Flew Over the Cuckoo's Nest (1975)","Drama"
"1269","54",4,"Arsenic and Old Lace (1944)","Comedy|Mystery|Thriller"
"1276","54",4,"Cool Hand Luke (1967)","Drama"
"1278","54",5,"Young Frankenstein (1974)","Comedy|Fantasy"
"2150","54",5,"Gods Must Be Crazy, The (1980)","Adventure|Comedy"
"2300","54",4,"Producers, The (1968)","Comedy"
"3037","54",4,"Little Big Man (1970)","Western"
"1292","54",4,"Being There (1979)","Comedy|Drama"
"3114","54",2,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
"1394","54",4,"Raising Arizona (1987)","Comedy"
"3072","54",4,"Moonstruck (1987)","Comedy|Romance"
"898","54",5,"Philadelphia Story, The (1940)","Comedy|Drama|Romance"
"1641","54",4,"Full Monty, The (1997)","Comedy|Drama"
"3421","54",4,"Animal House (1978)","Comedy"
"3504","54",4,"Network (1976)","Comedy|Drama"
"3361","54",3,"Bull Durham (1988)","Comedy|Drama|Romance"
"3362","54",3,"Dog Day Afternoon (1975)","Crime|Drama"
"3363","54",5,"American Graffiti (1973)","Comedy|Drama"
"235","54",4,"Ed Wood (1994)","Comedy|Drama"
"260","54",4,"Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi"
"34","54",4,"Babe (1995)","Children|Drama"
"2791","54",5,"Airplane! (1980)","Comedy"
"3671","54",4,"Blazing Saddles (1974)","Comedy|Western"
"1206","54",4,"Clockwork Orange, A (1971)","Crime|Drama|Sci-Fi|Thriller"
"1136","54",4,"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy"
"3685","54",4,"Prizzi's Honor (1985)","Comedy|Drama|Romance"
"1079","54",5,"Fish Called Wanda, A (1988)","Comedy|Crime"
"1230","54",5,"Annie Hall (1977)","Comedy|Romance"
"1304","54",4,"Butch Cassidy and the Sundance Kid (1969)","Action|Western"
"1234","54",4,"Sting, The (1973)","Comedy|Crime"
"1235","54",4,"Harold and Maude (1971)","Comedy|Drama|Romance"
"589","55",5,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"1266","55",3,"Unforgiven (1992)","Drama|Western"
"593","55",4,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"3101","55",3,"Fatal Attraction (1987)","Drama|Thriller"
"3114","55",5,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
"912","55",4,"Casablanca (1942)","Drama|Romance"
"1704","55",5,"Good Will Hunting (1997)","Drama|Romance"
"110","55",5,"Braveheart (1995)","Action|Drama|War"
"150","55",4,"Apollo 13 (1995)","Adventure|Drama|IMAX"
"1784","55",4,"As Good as It Gets (1997)","Comedy|Drama|Romance"
"318","55",5,"Shawshank Redemption, The (1994)","Crime|Drama"
"246","55",3,"Hoop Dreams (1994)","Documentary"
"2761","55",5,"Iron Giant, The (1999)","Adventure|Animation|Children|Drama|Sci-Fi"
"2762","55",5,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
"356","55",5,"Forrest Gump (1994)","Comedy|Drama|Romance|War"
"296","55",3,"Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller"
"50","55",3,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"527","55",5,"Schindler's List (1993)","Drama|War"
"457","55",5,"Fugitive, The (1993)","Thriller"
"1213","55",3,"Goodfellas (1990)","Crime|Drama"
"1183","56",1,"English Patient, The (1996)","Drama|Romance|War"
"2997","56",4,"Being John Malkovich (1999)","Comedy|Drama|Fantasy"
"588","56",5,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"1","56",5,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"6","56",4,"Heat (1995)","Action|Crime|Thriller"
"3948","56",4,"Meet the Parents (2000)","Comedy"
"1408","56",4,"Last of the Mohicans, The (1992)","Action|Romance|War|Western"
"593","56",1,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"1358","56",3,"Sling Blade (1996)","Drama"
"2302","56",4,"My Cousin Vinny (1992)","Comedy"
"1500","56",5,"Grosse Pointe Blank (1997)","Comedy|Crime|Romance"
"902","56",3,"Breakfast at Tiffany's (1961)","Drama|Romance"
"3114","56",5,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
"778","56",2,"Trainspotting (1996)","Comedy|Crime|Drama"
"2321","56",5,"Pleasantville (1998)","Comedy|Drama|Fantasy"
"2329","56",5,"American History X (1998)","Crime|Drama"
"3060","56",3,"Commitments, The (1991)","Comedy|Drama|Musical"
"1617","56",5,"L.A. Confidential (1997)","Crime|Film-Noir|Mystery|Thriller"
"2427","56",5,"Thin Red Line, The (1998)","Action|Drama|War"
"2355","56",5,"Bug's Life, A (1998)","Adventure|Animation|Children|Comedy"
"2359","56",5,"Waking Ned Devine (a.k.a. Waking Ned) (1998)","Comedy"
"2289","56",4,"Player, The (1992)","Comedy|Crime|Drama"
"1704","56",2,"Good Will Hunting (1997)","Drama|Romance"
"1635","56",5,"Ice Storm, The (1997)","Drama"
"1641","56",5,"Full Monty, The (1997)","Comedy|Drama"
"110","56",4,"Braveheart (1995)","Action|Drama|War"
"1729","56",3,"Jackie Brown (1997)","Crime|Drama|Thriller"
"2395","56",2,"Rushmore (1998)","Comedy|Drama"
"2396","56",4,"Shakespeare in Love (1998)","Comedy|Drama|Romance"
"2542","56",5,"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller"
"2706","56",4,"American Pie (1999)","Comedy|Romance"
"150","56",4,"Apollo 13 (1995)","Adventure|Drama|IMAX"
"151","56",5,"Rob Roy (1995)","Action|Drama|Romance|War"
"1911","56",3,"Dr. Dolittle (1998)","Comedy"
"2571","56",3,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"161","56",4,"Crimson Tide (1995)","Drama|Thriller|War"
"1923","56",4,"There's Something About Mary (1998)","Comedy|Romance"
"2580","56",4,"Go (1999)","Comedy|Crime"
"318","56",4,"Shawshank Redemption, The (1994)","Crime|Drama"
"246","56",5,"Hoop Dreams (1994)","Documentary"
"25","56",4,"Leaving Las Vegas (1995)","Drama|Romance"
"2762","56",4,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
"34","56",5,"Babe (1995)","Children|Drama"
"36","56",4,"Dead Man Walking (1995)","Crime|Drama"
"39","56",4,"Clueless (1995)","Comedy|Romance"
"364","56",5,"Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX"
"296","56",4,"Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller"
"2858","56",5,"American Beauty (1999)","Comedy|Drama"
"440","56",4,"Dave (1993)","Comedy|Romance"
"50","56",5,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"527","56",5,"Schindler's List (1993)","Drama|War"
"457","56",5,"Fugitive, The (1993)","Thriller"
"1060","56",1,"Swingers (1996)","Comedy|Drama"
"608","56",5,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"1213","56",5,"Goodfellas (1990)","Crime|Drama"
"474","56",4,"In the Line of Fire (1993)","Action|Thriller"
"2890","56",5,"Three Kings (1999)","Action|Adventure|Comedy|Drama|War"
"2028","56",5,"Saving Private Ryan (1998)","Action|Drama|War"
"1089","56",4,"Reservoir Dogs (1992)","Crime|Mystery|Thriller"
"1095","56",3,"Glengarry Glen Ross (1992)","Drama"
"1249","57",4,"Femme Nikita, La (Nikita) (1990)","Action|Crime|Romance|Thriller"
"648","57",1,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"3793","57",4,"X-Men (2000)","Action|Adventure|Sci-Fi"
"1258","57",4,"Shining, The (1980)","Horror"
"661","57",4,"James and the Giant Peach (1996)","Adventure|Animation|Children|Fantasy|Musical"
"1196","57",4,"Star Wars: Episode V - The Empire Strikes Back (1980)","Action|Adventure|Sci-Fi"
"1198","57",4,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","Action|Adventure"
"1199","57",5,"Brazil (1985)","Fantasy|Sci-Fi"
"2160","57",3,"Rosemary's Baby (1968)","Drama|Horror|Thriller"
"1466","57",3,"Donnie Brasco (1997)","Crime|Drama"
"1394","57",5,"Raising Arizona (1987)","Comedy"
"1544","57",2,"Lost World: Jurassic Park, The (1997)","Action|Adventure|Sci-Fi|Thriller"
"3300","57",1,"Pitch Black (2000)","Horror|Sci-Fi|Thriller"
"3160","57",5,"Magnolia (1999)","Drama"
"2395","57",5,"Rushmore (1998)","Comedy|Drama"
"2657","57",2,"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi"
"2804","57",5,"Christmas Story, A (1983)","Children|Comedy"
"3624","57",3,"Shanghai Noon (2000)","Action|Adventure|Comedy|Western"
"3717","57",1,"Gone in 60 Seconds (2000)","Action|Crime"
"3578","57",4,"Gladiator (2000)","Action|Adventure|Drama"
"47","57",4,"Seven (a.k.a. Se7en) (1995)","Mystery|Thriller"
"2858","57",4,"American Beauty (1999)","Comedy|Drama"
"441","57",2,"Dazed and Confused (1993)","Comedy"
"2791","57",4,"Airplane! (1980)","Comedy"
"70","57",3,"From Dusk Till Dawn (1996)","Action|Comedy|Horror|Thriller"
"3751","57",4,"Chicken Run (2000)","Animation|Children|Comedy"
"3753","57",3,"Patriot, The (2000)","Action|Drama|War"
"3755","57",3,"Perfect Storm, The (2000)","Drama|Thriller"
"1221","57",4,"Godfather: Part II, The (1974)","Crime|Drama"
"2890","57",4,"Three Kings (1999)","Action|Adventure|Comedy|Drama|War"
"1225","57",4,"Amadeus (1984)","Drama"
"1228","57",5,"Raging Bull (1980)","Drama"
"551","57",4,"Nightmare Before Christmas, The (1993)","Animation|Children|Fantasy|Musical"
"480","57",3,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"1090","57",4,"Platoon (1986)","Drama|War"
"1242","57",4,"Glory (1989)","Drama|War"
"3785","57",2,"Scary Movie (2000)","Comedy|Horror"
"1249","58",5,"Femme Nikita, La (Nikita) (1990)","Action|Crime|Romance|Thriller"
"1320","58",3,"Alien<0xC2B3> (a.k.a. Alien 3) (1992)","Action|Horror|Sci-Fi|Thriller"
"1321","58",5,"American Werewolf in London, An (1981)","Comedy|Horror|Thriller"
"2124","58",4,"Addams Family, The (1991)","Children|Comedy|Fantasy"
"1250","58",5,"Bridge on the River Kwai, The (1957)","Adventure|Drama|War"
"2054","58",4,"Honey, I Shrunk the Kids (1989)","Adventure|Children|Comedy|Fantasy|Sci-Fi"
"1253","58",4,"Day the Earth Stood Still, The (1951)","Drama|Sci-Fi|Thriller"
"3868","58",5,"Naked Gun: From the Files of Police Squad!, The (1988)","Action|Comedy|Crime|Romance"
"2997","58",5,"Being John Malkovich (1999)","Comedy|Drama|Fantasy"
"1258","58",5,"Shining, The (1980)","Horror"
"1259","58",3,"Stand by Me (1986)","Adventure|Drama"
"1186","58",4,"Sex, Lies, and Videotape (1989)","Drama"
"589","58",4,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"1333","58",5,"Birds, The (1963)","Horror|Thriller"
"3948","58",4,"Meet the Parents (2000)","Comedy"
"1261","58",5,"Evil Dead II (Dead by Dawn) (1987)","Action|Comedy|Fantasy|Horror"
"2064","58",4,"Roger & Me (1989)","Documentary"
"1408","58",5,"Last of the Mohicans, The (1992)","Action|Romance|War|Western"
"1193","58",5,"One Flew Over the Cuckoo's Nest (1975)","Drama"
"1267","58",5,"Manchurian Candidate, The (1962)","Crime|Thriller|War"
"661","58",5,"James and the Giant Peach (1996)","Adventure|Animation|Children|Fantasy|Musical"
"1196","58",4,"Star Wars: Episode V - The Empire Strikes Back (1980)","Action|Adventure|Sci-Fi"
"1197","58",5,"Princess Bride, The (1987)","Action|Adventure|Comedy|Fantasy|Romance"
"736","58",4,"Twister (1996)","Action|Adventure|Romance|Thriller"
"1198","58",5,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","Action|Adventure"
"1199","58",5,"Brazil (1985)","Fantasy|Sci-Fi"
"592","58",4,"Batman (1989)","Action|Crime|Thriller"
"593","58",5,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"594","58",5,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
"595","58",4,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance|IMAX"
"2140","58",5,"Dark Crystal, The (1982)","Adventure|Fantasy"
"2144","58",3,"Sixteen Candles (1984)","Comedy|Romance"
"1270","58",4,"Back to the Future (1985)","Adventure|Comedy|Sci-Fi"
"2076","58",5,"Blue Velvet (1986)","Drama|Mystery|Thriller"
"1275","58",4,"Highlander (1986)","Action|Adventure|Fantasy"
"2078","58",5,"Jungle Book, The (1967)","Animation|Children|Comedy|Musical"
"3893","58",4,"Nurse Betty (2000)","Comedy|Crime|Drama|Romance|Thriller"
"1282","58",5,"Fantasia (1940)","Animation|Children|Fantasy|Musical"
"2085","58",3,"101 Dalmatians (One Hundred and One Dalmatians) (1961)","Adventure|Animation|Children"
"1356","58",4,"Star Trek: First Contact (1996)","Action|Adventure|Sci-Fi|Thriller"
"750","58",5,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Comedy|War"
"1358","58",5,"Sling Blade (1996)","Drama"
"1285","58",4,"Heathers (1989)","Comedy"
"1287","58",4,"Ben-Hur (1959)","Action|Adventure|Drama"
"1288","58",5,"This Is Spinal Tap (1984)","Comedy"
"3101","58",4,"Fatal Attraction (1987)","Drama|Thriller"
"2300","58",4,"Producers, The (1968)","Comedy"
"1500","58",4,"Grosse Pointe Blank (1997)","Comedy|Crime|Romance"
"3033","58",4,"Spaceballs (1987)","Comedy|Sci-Fi"
"3107","58",3,"Backdraft (1991)","Action|Drama"
"3108","58",4,"Fisher King, The (1991)","Comedy|Drama|Fantasy|Romance"
"3039","58",4,"Trading Places (1983)","Comedy"
"903","58",5,"Vertigo (1958)","Drama|Mystery|Romance|Thriller"
"1291","58",3,"Indiana Jones and the Last Crusade (1989)","Action|Adventure"
"904","58",4,"Rear Window (1954)","Mystery|Thriller"
"2094","58",4,"Rocketeer, The (1991)","Action|Adventure|Sci-Fi"
"1294","58",4,,
"908","58",5,"North by Northwest (1959)","Action|Adventure|Mystery|Romance|Thriller"
"3114","58",5,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
"1370","58",3,"Die Hard 2 (1990)","Action|Adventure|Thriller"
"1517","58",5,"Austin Powers: International Man of Mystery (1997)","Action|Adventure|Comedy"
"1371","58",5,"Star Trek: The Motion Picture (1979)","Adventure|Sci-Fi"
"2174","58",5,"Beetlejuice (1988)","Comedy|Fantasy"
"1372","58",2,"Star Trek VI: The Undiscovered Country (1991)","Action|Mystery|Sci-Fi"
"912","58",5,"Casablanca (1942)","Drama|Romance"
"1373","58",2,"Star Trek V: The Final Frontier (1989)","Action|Sci-Fi"
"913","58",5,"Maltese Falcon, The (1941)","Film-Noir|Mystery"
"1374","58",5,"Star Trek II: The Wrath of Khan (1982)","Action|Adventure|Sci-Fi|Thriller"
"1375","58",3,"Star Trek III: The Search for Spock (1984)","Action|Adventure|Sci-Fi"
"1376","58",2,"Star Trek IV: The Voyage Home (1986)","Adventure|Comedy|Sci-Fi"
"1377","58",4,"Batman Returns (1992)","Action|Crime"
"1378","58",3,"Young Guns (1988)","Action|Comedy|Western"
"919","58",5,"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical"
"849","58",2,"Escape from L.A. (1996)","Action|Adventure|Sci-Fi|Thriller"
"778","58",5,"Trainspotting (1996)","Comedy|Crime|Drama"
"2321","58",4,"Pleasantville (1998)","Comedy|Drama|Fantasy"
"2324","58",5,"Life Is Beautiful (La Vita <0xC3A8> bella) (1997)","Comedy|Drama|Romance|War"
"920","58",5,"Gone with the Wind (1939)","Drama|Romance|War"
"2329","58",5,"American History X (1998)","Crime|Drama"
"1527","58",4,"Fifth Element, The (1997)","Action|Adventure|Comedy|Sci-Fi"
"924","58",5,"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi"
"780","58",4,"Independence Day (a.k.a. ID4) (1996)","Action|Adventure|Sci-Fi|Thriller"
"1387","58",4,"Jaws (1975)","Action|Horror"
"858","58",5,"Godfather, The (1972)","Crime|Drama"
"788","58",4,"Nutty Professor, The (1996)","Comedy|Fantasy|Romance|Sci-Fi"
"3060","58",4,"Commitments, The (1991)","Comedy|Drama|Musical"
"2405","58",2,"Jewel of the Nile, The (1985)","Action|Adventure|Comedy|Romance"
"2406","58",3,"Romancing the Stone (1984)","Action|Adventure|Comedy|Romance"
"2333","58",5,"Gods and Monsters (1998)","Drama"
"2407","58",4,"Cocoon (1985)","Comedy|Sci-Fi"
"2336","58",5,"Elizabeth (1998)","Drama"
"2193","58",4,"Willow (1988)","Action|Adventure|Fantasy"
"1391","58",4,"Mars Attacks! (1996)","Action|Comedy|Sci-Fi"
"2194","58",4,"Untouchables, The (1987)","Action|Crime|Drama"
"1466","58",4,"Donnie Brasco (1997)","Crime|Drama"
"1393","58",3,"Jerry Maguire (1996)","Drama|Romance"
"1394","58",5,"Raising Arizona (1987)","Comedy"
"1396","58",4,"Sneakers (1992)","Action|Comedy|Crime|Drama|Sci-Fi"
"3210","58",4,"Fast Times at Ridgemont High (1982)","Comedy|Drama|Romance"
"1610","58",4,"Hunt for Red October, The (1990)","Action|Adventure|Thriller"
"3070","58",5,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)","Adventure|Comedy|Sci-Fi"
"3072","58",4,"Moonstruck (1987)","Comedy|Romance"
"3148","58",5,"Cider House Rules, The (1999)","Drama"
"1617","58",5,"L.A. Confidential (1997)","Crime|Film-Noir|Mystery|Thriller"
"1544","58",3,"Lost World: Jurassic Park, The (1997)","Action|Adventure|Sci-Fi|Thriller"
"1552","58",1,"Con Air (1997)","Action|Adventure|Thriller"
"2359","58",4,"Waking Ned Devine (a.k.a. Waking Ned) (1998)","Comedy"
"2288","58",4,"Thing, The (1982)","Action|Horror|Sci-Fi|Thriller"
"3160","58",5,"Magnolia (1999)","Drama"
"2291","58",5,"Edward Scissorhands (1990)","Drama|Fantasy|Romance"
"2366","58",4,"King Kong (1933)","Action|Adventure|Fantasy|Horror"
"1639","58",4,"Chasing Amy (1997)","Comedy|Drama|Romance"
"3098","58",5,"Natural, The (1984)","Drama"
"968","58",4,"Night of the Living Dead (1968)","Horror|Sci-Fi|Thriller"
